,invoice_id,quantity,total_price,profit,category,rating,payment_method,DateTime
7214,7246,2,170.0,56.1,Fashion accessories,6.0,Credit card,2022-11-03 20:02:00
7215,7247,1,63.0,30.24,Home and lifestyle,7.0,Credit card,2023-12-14 17:35:00
7216,7248,1,57.0,18.81,Fashion accessories,6.0,Credit card,2022-12-17 18:44:00
7217,7249,1,41.0,19.68,Home and lifestyle,7.0,Credit card,2020-12-01 20:35:00
7218,7250,3,150.0,49.5,Fashion accessories,5.0,Credit card,2023-12-12 15:53:00
7219,7251,1,19.0,3.42,Home and lifestyle,3.0,Credit card,2022-11-11 15:10:00
7220,7252,1,33.0,10.89,Fashion accessories,7.0,Credit card,2020-11-21 18:21:00
7221,7253,2,164.0,54.12,Home and lifestyle,3.0,Credit card,2022-11-12 15:41:00
7222,7254,1,26.0,5.46,Fashion accessories,5.0,Credit card,2022-11-27 17:43:00
7223,7255,3,156.0,32.76,Home and lifestyle,6.0,Credit card,2021-11-14 17:57:00
7224,7256,3,102.0,18.36,Fashion accessories,4.0,Credit card,2023-12-12 20:33:00
7225,7257,1,55.0,26.4,Home and lifestyle,5.0,Credit card,2022-12-07 16:07:00
7226,7258,2,90.0,43.2,Fashion accessories,4.0,Credit card,2022-11-27 18:12:00
7227,7259,1,31.0,10.23,Home and lifestyle,6.0,Credit card,2020-12-31 15:14:00
7228,7260,2,104.0,34.32,Fashion accessories,7.0,Credit card,2022-11-09 17:19:00
7229,7261,3,60.0,28.8,Home and lifestyle,4.0,Ewallet,2021-11-20 17:37:00
7230,7262,2,124.0,40.92,Fashion accessories,6.0,Credit card,2021-12-05 18:35:00
7231,7263,1,70.0,23.1,Home and lifestyle,4.0,Credit card,2021-12-11 20:34:00
7232,7264,3,246.0,81.18,Fashion accessories,5.0,Credit card,2021-11-24 15:22:00
7233,7265,1,28.0,13.44,Home and lifestyle,3.0,Credit card,2023-12-05 15:04:00
7234,7266,3,231.0,110.88,Fashion accessories,6.0,Credit card,2021-11-10 15:42:00
7235,7267,1,85.0,28.05,Home and lifestyle,6.0,Credit card,2021-12-16 20:15:00
7236,7268,1,42.0,13.86,Fashion accessories,6.0,Credit card,2022-12-03 17:41:00
7237,7269,1,42.0,13.86,Home and lifestyle,5.0,Credit card,2020-11-25 20:48:00
7238,7270,2,106.0,34.98,Fashion accessories,5.0,Credit card,2022-12-23 20:16:00
7239,7271,3,243.0,80.19,Home and lifestyle,3.0,Credit card,2021-11-10 15:20:00
7240,7272,3,204.0,97.92,Fashion accessories,7.0,Credit card,2021-12-02 18:48:00
7241,7273,3,123.0,59.04,Home and lifestyle,4.0,Credit card,2021-12-04 17:35:00
7242,7274,3,69.0,22.77,Fashion accessories,7.0,Credit card,2021-12-29 20:30:00
7243,7275,2,142.0,46.86,Home and lifestyle,3.0,Credit card,2021-12-08 17:49:00
7244,7276,1,39.0,18.72,Fashion accessories,7.0,Credit card,2023-11-24 18:56:00
7245,7277,1,79.0,37.92,Home and lifestyle,4.0,Credit card,2020-11-15 16:32:00
7246,7278,2,90.0,29.7,Fashion accessories,6.0,Credit card,2022-12-02 18:33:00
7247,7279,1,85.0,40.8,Home and lifestyle,7.0,Credit card,2020-11-15 18:13:00
7248,7280,2,72.0,23.76,Fashion accessories,3.0,Credit card,2020-11-03 19:28:00
7249,7281,1,59.0,28.32,Home and lifestyle,4.0,Credit card,2023-11-02 16:33:00
7250,7282,2,170.0,56.1,Fashion accessories,7.0,Credit card,2020-11-22 20:28:00
7251,7283,1,17.0,8.16,Home and lifestyle,3.0,Credit card,2023-11-08 18:39:00
7252,7284,2,128.0,61.44,Fashion accessories,4.0,Credit card,2023-11-22 19:58:00
7253,7285,3,99.0,32.67,Home and lifestyle,7.0,Credit card,2020-11-02 15:14:00
7254,7286,3,117.0,38.61,Fashion accessories,4.0,Credit card,2023-12-19 18:16:00
7255,7287,2,162.0,77.76,Home and lifestyle,5.0,Credit card,2020-11-03 20:07:00
7256,7288,1,26.0,4.68,Fashion accessories,6.0,Credit card,2021-11-18 15:40:00
7257,7289,1,42.0,13.86,Home and lifestyle,3.0,Credit card,2020-12-30 18:21:00
7258,7290,1,51.0,24.48,Fashion accessories,6.0,Credit card,2021-12-24 17:39:00
7259,7291,1,68.0,22.44,Home and lifestyle,3.0,Credit card,2022-11-20 19:36:00
7260,7292,3,117.0,56.16,Fashion accessories,5.0,Credit card,2020-11-16 18:51:00
7261,7293,3,54.0,17.82,Home and lifestyle,7.0,Credit card,2022-12-03 20:51:00
7262,7294,1,74.0,24.42,Fashion accessories,7.0,Credit card,2020-12-03 17:29:00
7263,7295,1,54.0,17.82,Home and lifestyle,3.0,Credit card,2022-12-09 15:33:00
7264,7296,1,77.0,25.41,Fashion accessories,4.0,Credit card,2023-12-27 20:01:00
7265,7297,3,234.0,112.32,Home and lifestyle,7.0,Credit card,2021-11-17 17:24:00
7266,7298,2,114.0,37.62,Fashion accessories,5.0,Credit card,2020-12-21 20:47:00
7267,7299,2,156.0,51.48,Home and lifestyle,3.0,Credit card,2023-11-10 15:48:00
7268,7300,3,183.0,60.39,Fashion accessories,5.0,Credit card,2021-11-03 20:56:00
7269,7301,3,228.0,75.24,Home and lifestyle,7.0,Credit card,2023-11-18 19:50:00
7270,7302,3,168.0,80.64,Fashion accessories,7.0,Credit card,2020-12-07 17:36:00
7271,7303,1,18.0,5.94,Home and lifestyle,3.0,Credit card,2021-12-02 20:27:00
7272,7304,2,48.0,15.84,Fashion accessories,7.0,Credit card,2022-11-17 16:21:00
7273,7305,3,48.0,23.04,Home and lifestyle,4.0,Credit card,2021-11-05 20:16:00
7274,7306,1,56.0,18.48,Fashion accessories,6.0,Credit card,2020-12-08 15:40:00
7275,7307,2,118.0,56.64,Home and lifestyle,3.0,Credit card,2021-12-05 19:36:00
7276,7308,1,38.0,12.54,Fashion accessories,7.0,Credit card,2021-12-16 20:36:00
7277,7309,2,118.0,38.94,Home and lifestyle,4.0,Credit card,2020-12-04 18:22:00
7278,7310,1,48.0,15.84,Fashion accessories,3.0,Credit card,2020-11-26 19:06:00
7279,7311,3,216.0,38.88,Home and lifestyle,5.0,Credit card,2022-12-24 15:46:00
7280,7312,1,55.0,18.15,Fashion accessories,3.0,Credit card,2021-11-19 16:35:00
7281,7313,3,156.0,51.48,Home and lifestyle,6.0,Credit card,2023-12-01 20:22:00
7282,7314,1,17.0,8.16,Fashion accessories,3.0,Credit card,2023-11-07 18:25:00
7283,7315,3,174.0,83.52,Home and lifestyle,7.0,Credit card,2021-11-01 16:48:00
7284,7316,3,222.0,73.26,Fashion accessories,3.0,Credit card,2023-12-29 17:19:00
7285,7317,1,69.0,33.12,Home and lifestyle,3.0,Credit card,2022-12-04 19:39:00
7286,7318,1,39.0,18.72,Fashion accessories,7.0,Credit card,2022-12-10 15:38:00
7287,7319,1,53.0,25.44,Home and lifestyle,3.0,Credit card,2022-11-14 17:29:00
7288,7320,1,50.0,9.0,Fashion accessories,6.0,Credit card,2022-12-01 16:04:00
7289,7321,3,186.0,61.38,Home and lifestyle,5.0,Credit card,2022-11-25 18:25:00
7290,7322,2,46.0,15.18,Fashion accessories,6.0,Credit card,2021-12-02 16:05:00
7291,7323,2,52.0,17.16,Home and lifestyle,4.0,Credit card,2022-12-15 17:02:00
7292,7324,3,87.0,28.71,Fashion accessories,7.0,Credit card,2023-12-14 18:01:00
7293,7325,2,66.0,31.68,Home and lifestyle,5.0,Credit card,2023-12-03 18:57:00
7294,7326,1,84.0,27.72,Fashion accessories,6.0,Credit card,2021-11-04 15:33:00
7295,7327,1,15.0,7.2,Home and lifestyle,6.0,Ewallet,2023-11-22 15:49:00
7296,7328,1,49.0,16.17,Fashion accessories,6.0,Credit card,2021-11-08 19:37:00
7297,7329,2,64.0,21.12,Home and lifestyle,3.0,Credit card,2023-12-12 19:08:00
7298,7330,1,26.0,8.58,Fashion accessories,3.0,Credit card,2021-11-18 20:12:00
7299,7331,1,40.0,19.2,Home and lifestyle,6.0,Ewallet,2022-12-30 21:00:00
7300,7332,3,153.0,73.44,Fashion accessories,4.0,Ewallet,2022-11-22 19:47:00
7301,7333,1,69.0,33.12,Home and lifestyle,4.0,Credit card,2020-12-26 15:07:00
7302,7334,2,106.0,34.98,Fashion accessories,3.0,Credit card,2021-12-19 19:06:00
7303,7335,3,219.0,72.27,Home and lifestyle,3.0,Credit card,2020-11-22 18:11:00
7304,7336,3,204.0,97.92,Fashion accessories,4.0,Credit card,2022-11-12 18:33:00
7305,7337,2,66.0,31.68,Home and lifestyle,7.0,Ewallet,2022-12-11 15:50:00
7306,7338,2,54.0,25.92,Fashion accessories,3.0,Credit card,2022-12-07 16:06:00
7307,7339,1,25.0,12.0,Home and lifestyle,3.0,Credit card,2020-12-10 20:30:00
7308,7340,1,36.0,11.88,Fashion accessories,5.0,Credit card,2020-12-31 20:30:00
7309,7341,3,75.0,36.0,Home and lifestyle,3.0,Ewallet,2023-12-08 20:25:00
7310,7342,3,156.0,51.48,Fashion accessories,7.0,Credit card,2021-12-26 19:18:00
7311,7343,3,72.0,23.76,Home and lifestyle,7.0,Credit card,2020-11-24 19:40:00
7312,7344,1,57.0,10.26,Fashion accessories,7.0,Credit card,2023-12-28 20:26:00
7313,7345,1,61.0,29.28,Home and lifestyle,3.0,Credit card,2020-11-11 18:53:00
7314,7346,1,40.0,19.2,Fashion accessories,6.0,Credit card,2022-11-15 16:38:00
7315,7347,1,47.0,15.51,Home and lifestyle,4.0,Credit card,2021-11-12 19:31:00
7316,7348,1,51.0,16.83,Fashion accessories,7.0,Credit card,2021-12-08 15:07:00
7317,7349,1,20.0,6.6,Home and lifestyle,4.0,Credit card,2021-11-17 19:12:00
7318,7350,2,162.0,53.46,Fashion accessories,3.0,Credit card,2023-12-28 18:20:00
7319,7351,1,79.0,26.07,Home and lifestyle,7.0,Credit card,2022-12-18 16:42:00
7320,7352,1,15.0,4.95,Fashion accessories,3.0,Credit card,2022-11-01 17:09:00
7321,7353,3,135.0,64.8,Home and lifestyle,4.0,Credit card,2020-11-08 20:13:00
7322,7354,1,64.0,30.72,Fashion accessories,7.0,Credit card,2022-12-21 20:02:00
7323,7355,3,201.0,96.48,Home and lifestyle,7.0,Credit card,2022-12-14 19:27:00
7324,7356,2,70.0,23.1,Fashion accessories,7.0,Credit card,2020-12-05 17:34:00
7325,7357,3,132.0,43.56,Home and lifestyle,4.0,Credit card,2021-11-09 20:45:00
7326,7358,2,126.0,60.48,Fashion accessories,7.0,Credit card,2023-11-29 15:52:00
7327,7359,1,62.0,20.46,Home and lifestyle,5.0,Credit card,2022-12-19 20:59:00
7328,7360,1,29.0,9.57,Fashion accessories,5.0,Credit card,2020-11-28 20:20:00
7329,7361,3,183.0,32.94,Home and lifestyle,3.0,Credit card,2020-11-01 17:58:00
7330,7362,2,74.0,24.42,Fashion accessories,5.0,Credit card,2021-11-12 16:44:00
7331,7363,1,36.0,17.28,Home and lifestyle,3.0,Credit card,2023-11-18 17:26:00
7332,7364,3,54.0,17.82,Fashion accessories,5.0,Credit card,2020-11-06 15:34:00
7333,7365,3,234.0,77.22,Home and lifestyle,3.0,Credit card,2023-12-13 18:11:00
7334,7366,2,150.0,72.0,Fashion accessories,7.0,Credit card,2021-12-02 20:01:00
7335,7367,2,136.0,65.28,Home and lifestyle,4.0,Credit card,2021-12-27 17:56:00
7336,7368,2,114.0,54.72,Fashion accessories,3.0,Credit card,2022-11-13 17:39:00
7337,7369,2,164.0,54.12,Home and lifestyle,7.0,Credit card,2020-11-20 17:20:00
7338,7370,3,177.0,84.96,Fashion accessories,4.0,Credit card,2022-12-04 18:52:00
7339,7371,2,122.0,40.26,Home and lifestyle,7.0,Credit card,2021-11-03 15:07:00
7340,7372,3,183.0,60.39,Fashion accessories,7.0,Credit card,2023-12-11 19:50:00
7341,7373,1,68.0,22.44,Home and lifestyle,3.0,Credit card,2021-11-16 18:02:00
7342,7374,1,37.0,12.21,Fashion accessories,4.0,Credit card,2020-11-08 15:52:00
7343,7375,1,39.0,18.72,Home and lifestyle,6.0,Credit card,2022-11-14 16:31:00
7344,7376,1,69.0,22.77,Fashion accessories,7.0,Credit card,2021-11-28 20:57:00
7345,7377,3,165.0,79.2,Home and lifestyle,7.0,Credit card,2020-12-21 18:24:00
7346,7378,2,36.0,11.88,Fashion accessories,6.0,Credit card,2022-11-13 18:24:00
7347,7379,1,30.0,9.9,Home and lifestyle,7.0,Credit card,2021-12-15 15:36:00
7348,7380,3,60.0,10.8,Fashion accessories,4.0,Credit card,2023-12-26 20:23:00
7349,7381,2,92.0,30.36,Home and lifestyle,3.0,Credit card,2023-11-04 19:56:00
7350,7382,2,86.0,28.38,Fashion accessories,3.0,Credit card,2023-11-24 19:07:00
7351,7383,1,51.0,16.83,Home and lifestyle,3.0,Credit card,2021-11-10 16:07:00
7352,7384,1,65.0,31.2,Fashion accessories,4.0,Credit card,2023-11-02 19:46:00
7353,7385,1,78.0,25.74,Home and lifestyle,4.0,Credit card,2020-11-12 19:46:00
7354,7386,3,228.0,109.44,Fashion accessories,6.0,Credit card,2020-12-12 19:55:00
7355,7387,2,164.0,54.12,Home and lifestyle,4.0,Credit card,2020-12-26 16:35:00
7356,7388,1,21.0,6.93,Fashion accessories,4.0,Credit card,2022-12-08 18:40:00
7357,7389,2,72.0,23.76,Home and lifestyle,6.0,Credit card,2021-12-18 16:45:00
7358,7390,1,22.0,10.56,Fashion accessories,7.0,Credit card,2023-12-30 17:57:00
7359,7391,1,70.0,23.1,Home and lifestyle,4.0,Credit card,2021-11-18 17:31:00
7360,7392,3,120.0,39.6,Fashion accessories,7.0,Credit card,2022-12-15 15:16:00
7361,7393,2,166.0,34.86,Home and lifestyle,5.0,Credit card,2023-11-15 19:04:00
7362,7394,3,192.0,63.36,Fashion accessories,5.0,Credit card,2020-12-09 15:18:00
7363,7395,3,234.0,77.22,Home and lifestyle,4.0,Credit card,2022-12-16 16:11:00
7364,7396,3,48.0,23.04,Fashion accessories,5.0,Ewallet,2022-11-27 19:02:00
7365,7397,2,134.0,64.32,Home and lifestyle,7.0,Credit card,2022-11-06 19:54:00
7366,7398,1,19.0,6.27,Fashion accessories,5.0,Credit card,2023-11-22 19:24:00
7367,7399,1,56.0,26.88,Home and lifestyle,4.0,Credit card,2020-12-28 15:16:00
7368,7400,3,96.0,31.68,Fashion accessories,6.0,Credit card,2020-12-19 17:56:00
7369,7401,1,79.0,37.92,Home and lifestyle,6.0,Credit card,2020-12-08 15:31:00
7370,7402,3,162.0,53.46,Fashion accessories,3.0,Credit card,2023-12-29 16:49:00
7371,7403,2,84.0,27.72,Home and lifestyle,6.0,Credit card,2020-12-17 17:33:00
7372,7404,2,76.0,36.48,Fashion accessories,4.0,Credit card,2023-11-16 20:39:00
7373,7405,1,56.0,18.48,Home and lifestyle,7.0,Credit card,2023-12-31 15:15:00
7374,7406,1,20.0,9.6,Fashion accessories,5.0,Credit card,2020-11-08 18:28:00
7375,7407,1,42.0,13.86,Home and lifestyle,7.0,Credit card,2022-12-16 15:42:00
7376,7408,3,111.0,36.63,Fashion accessories,3.0,Credit card,2023-12-02 19:58:00
7377,7409,1,82.0,39.36,Home and lifestyle,4.0,Credit card,2022-11-19 17:15:00
7378,7410,2,128.0,26.88,Fashion accessories,5.0,Credit card,2020-11-05 17:17:00
7379,7411,2,62.0,20.46,Home and lifestyle,6.0,Credit card,2021-11-06 18:44:00
7380,7412,1,57.0,27.36,Fashion accessories,6.0,Credit card,2022-12-15 18:22:00
7381,7413,3,66.0,21.78,Home and lifestyle,4.0,Credit card,2020-11-04 19:45:00
7382,7414,1,25.0,12.0,Fashion accessories,5.0,Credit card,2021-11-28 15:04:00
7383,7415,3,141.0,67.68,Home and lifestyle,7.0,Credit card,2022-12-04 15:42:00
7384,7416,3,210.0,100.8,Fashion accessories,7.0,Credit card,2022-12-15 18:05:00
7385,7417,1,70.0,23.1,Home and lifestyle,3.0,Credit card,2020-11-22 16:28:00
7386,7418,1,15.0,7.2,Fashion accessories,3.0,Credit card,2021-11-04 18:18:00
7387,7419,1,82.0,27.06,Home and lifestyle,7.0,Credit card,2022-11-04 20:46:00
7388,7420,2,82.0,17.22,Fashion accessories,7.0,Credit card,2020-12-30 15:29:00
7389,7421,2,134.0,24.12,Home and lifestyle,3.0,Credit card,2022-11-03 20:52:00
7390,7422,2,162.0,77.76,Fashion accessories,5.0,Credit card,2021-12-27 18:04:00
7391,7423,2,90.0,43.2,Home and lifestyle,3.0,Credit card,2022-12-16 17:52:00
7392,7424,2,166.0,79.68,Fashion accessories,5.0,Credit card,2021-11-30 18:31:00
7393,7425,3,249.0,82.17,Home and lifestyle,3.0,Credit card,2020-12-26 17:53:00
7394,7426,1,83.0,39.84,Fashion accessories,3.0,Credit card,2022-12-02 15:40:00
7395,7427,2,114.0,37.62,Home and lifestyle,6.0,Credit card,2022-12-30 17:06:00
7396,7428,2,144.0,69.12,Fashion accessories,3.0,Ewallet,2021-11-13 19:46:00
7397,7429,2,96.0,31.68,Home and lifestyle,4.0,Credit card,2022-11-08 19:28:00
7398,7430,1,83.0,27.39,Fashion accessories,5.0,Credit card,2022-11-18 17:39:00
7399,7431,1,30.0,14.4,Home and lifestyle,3.0,Credit card,2020-11-17 19:38:00
7400,7432,2,146.0,48.18,Fashion accessories,4.0,Credit card,2020-12-11 16:46:00
7401,7433,3,87.0,28.71,Home and lifestyle,3.0,Credit card,2023-12-26 16:08:00
7402,7434,1,66.0,21.78,Fashion accessories,6.0,Credit card,2023-11-30 20:42:00
7403,7435,2,74.0,24.42,Home and lifestyle,7.0,Credit card,2021-11-18 15:54:00
7404,7436,1,45.0,21.6,Fashion accessories,5.0,Credit card,2021-11-07 17:39:00
7405,7437,2,102.0,33.66,Home and lifestyle,4.0,Credit card,2023-11-27 17:06:00
7406,7438,3,48.0,15.84,Fashion accessories,7.0,Credit card,2023-11-23 18:36:00
7407,7439,1,58.0,27.84,Home and lifestyle,4.0,Credit card,2023-11-05 18:40:00
7408,7440,1,72.0,23.76,Fashion accessories,4.0,Credit card,2023-12-23 16:26:00
7409,7441,3,150.0,49.5,Home and lifestyle,3.0,Credit card,2020-12-09 17:08:00
7410,7442,1,23.0,11.04,Fashion accessories,6.0,Credit card,2021-12-24 20:38:00
7411,7443,2,72.0,34.56,Home and lifestyle,7.0,Credit card,2020-11-02 17:12:00
7412,7444,3,78.0,25.74,Fashion accessories,6.0,Credit card,2020-12-04 19:33:00
7413,7445,3,159.0,76.32,Home and lifestyle,3.0,Credit card,2023-11-09 17:19:00
7414,7446,3,75.0,24.75,Fashion accessories,7.0,Credit card,2023-11-28 17:45:00
7415,7447,1,52.0,24.96,Home and lifestyle,4.0,Credit card,2022-12-22 20:26:00
7416,7448,1,71.0,23.43,Fashion accessories,6.0,Credit card,2023-11-19 16:23:00
7417,7449,3,78.0,37.44,Home and lifestyle,3.0,Credit card,2020-12-17 15:27:00
7418,7450,2,88.0,29.04,Fashion accessories,5.0,Credit card,2021-12-31 18:05:00
7419,7451,1,48.0,10.08,Home and lifestyle,4.0,Credit card,2022-11-14 17:55:00
7420,7452,2,126.0,60.48,Fashion accessories,4.0,Credit card,2023-12-02 19:17:00
7421,7453,2,100.0,33.0,Home and lifestyle,5.0,Credit card,2023-12-14 16:45:00
7422,7454,2,106.0,34.98,Fashion accessories,6.0,Credit card,2022-12-08 15:33:00
7423,7455,3,231.0,76.23,Home and lifestyle,7.0,Credit card,2021-12-18 16:28:00
7424,7456,2,94.0,45.12,Fashion accessories,6.0,Ewallet,2022-11-27 19:01:00
7425,7457,2,66.0,21.78,Home and lifestyle,7.0,Credit card,2023-12-01 18:20:00
7426,7458,3,162.0,53.46,Fashion accessories,5.0,Credit card,2020-12-15 16:39:00
7427,7459,1,53.0,25.44,Home and lifestyle,3.0,Credit card,2020-12-10 17:26:00
7428,7460,2,68.0,22.44,Fashion accessories,5.0,Credit card,2023-12-22 18:22:00
7429,7461,3,240.0,115.2,Home and lifestyle,4.0,Credit card,2022-11-17 17:44:00
7430,7462,2,154.0,50.82,Fashion accessories,6.0,Credit card,2022-12-04 16:24:00
7431,7463,2,114.0,54.72,Home and lifestyle,4.0,Credit card,2021-12-05 17:41:00
7432,7464,1,60.0,28.8,Fashion accessories,5.0,Credit card,2021-11-08 19:42:00
7433,7465,2,148.0,48.84,Home and lifestyle,3.0,Credit card,2021-12-26 16:32:00
7434,7466,2,68.0,32.64,Fashion accessories,4.0,Credit card,2022-11-27 15:34:00
7435,7467,1,32.0,15.36,Home and lifestyle,4.0,Credit card,2022-12-24 18:10:00
7436,7468,2,154.0,50.82,Fashion accessories,5.0,Credit card,2021-12-13 19:03:00
7437,7469,2,102.0,48.96,Home and lifestyle,6.0,Credit card,2023-12-01 15:37:00
7438,7470,1,55.0,18.15,Fashion accessories,7.0,Credit card,2020-11-15 16:56:00
7439,7471,1,49.0,23.52,Home and lifestyle,5.0,Credit card,2023-11-08 16:35:00
7440,7472,1,81.0,38.88,Fashion accessories,3.0,Credit card,2020-11-24 16:30:00
7441,7473,2,110.0,36.3,Home and lifestyle,4.0,Credit card,2020-12-31 20:46:00
7442,7474,3,132.0,63.36,Fashion accessories,3.0,Credit card,2022-11-23 18:42:00
7443,7475,2,138.0,45.54,Home and lifestyle,5.0,Credit card,2020-12-25 20:04:00
7444,7476,2,102.0,21.42,Fashion accessories,7.0,Credit card,2020-12-31 20:36:00
7445,7477,1,78.0,25.74,Home and lifestyle,7.0,Credit card,2021-12-23 18:47:00
7446,7478,1,45.0,14.85,Fashion accessories,7.0,Credit card,2021-11-14 18:39:00
7447,7479,3,255.0,122.4,Home and lifestyle,5.0,Credit card,2021-11-25 17:14:00
7448,7480,1,21.0,10.08,Fashion accessories,7.0,Credit card,2023-11-03 16:13:00
7449,7481,3,195.0,64.35,Home and lifestyle,4.0,Credit card,2023-12-10 15:45:00
7450,7482,3,204.0,97.92,Fashion accessories,7.0,Ewallet,2020-12-29 15:13:00
7451,7483,2,102.0,48.96,Home and lifestyle,5.0,Credit card,2022-12-15 15:22:00
7452,7484,3,237.0,78.21,Fashion accessories,4.0,Credit card,2020-12-18 20:27:00
7453,7485,3,150.0,72.0,Home and lifestyle,3.0,Credit card,2023-11-16 16:21:00
7454,7486,1,16.0,7.68,Fashion accessories,6.0,Credit card,2021-11-04 16:55:00
7455,7487,2,70.0,14.7,Home and lifestyle,4.0,Credit card,2021-12-02 18:34:00
7456,7488,3,216.0,71.28,Fashion accessories,5.0,Credit card,2022-11-20 15:26:00
7457,7489,3,99.0,32.67,Home and lifestyle,4.0,Credit card,2023-12-26 15:43:00
7458,7490,3,60.0,28.8,Fashion accessories,3.0,Credit card,2023-12-07 19:51:00
7459,7491,1,77.0,16.17,Home and lifestyle,5.0,Credit card,2020-11-18 16:13:00
7460,7492,3,72.0,23.76,Fashion accessories,5.0,Credit card,2020-12-31 17:08:00
7461,7493,2,36.0,11.88,Home and lifestyle,7.0,Credit card,2023-11-27 16:19:00
7462,7494,1,27.0,8.91,Fashion accessories,5.0,Credit card,2022-11-29 19:38:00
7463,7495,2,38.0,18.24,Home and lifestyle,4.0,Credit card,2021-12-01 17:56:00
7464,7496,1,26.0,8.58,Fashion accessories,5.0,Credit card,2022-11-30 19:56:00
7465,7497,2,74.0,24.42,Home and lifestyle,3.0,Credit card,2022-11-28 15:12:00
7466,7498,3,252.0,83.16,Fashion accessories,3.0,Credit card,2021-11-04 17:33:00
7467,7499,1,31.0,10.23,Home and lifestyle,5.0,Credit card,2020-11-04 17:39:00
7468,7500,3,117.0,56.16,Fashion accessories,6.0,Credit card,2023-11-23 20:08:00
7469,7501,1,48.0,23.04,Home and lifestyle,3.0,Credit card,2022-11-04 18:11:00
7470,7502,3,147.0,70.56,Fashion accessories,5.0,Credit card,2023-12-21 17:16:00
7471,7503,2,86.0,41.28,Home and lifestyle,6.0,Credit card,2021-11-25 20:29:00
7472,7504,3,147.0,70.56,Fashion accessories,7.0,Credit card,2020-11-24 19:56:00
7473,7505,1,61.0,29.28,Home and lifestyle,7.0,Credit card,2021-11-16 16:18:00
7474,7506,2,68.0,22.44,Fashion accessories,3.0,Credit card,2020-11-18 16:47:00
7475,7507,3,120.0,57.6,Home and lifestyle,5.0,Credit card,2022-12-17 16:10:00
7476,7508,1,49.0,23.52,Fashion accessories,7.0,Credit card,2023-11-29 19:46:00
7477,7509,2,140.0,67.2,Home and lifestyle,3.0,Credit card,2022-11-28 15:32:00
7478,7510,2,68.0,22.44,Fashion accessories,5.0,Credit card,2023-12-01 16:55:00
7479,7511,1,74.0,35.52,Home and lifestyle,4.0,Credit card,2022-12-25 19:17:00
7480,7512,3,141.0,29.61,Fashion accessories,6.0,Credit card,2020-11-03 16:26:00
7481,7513,3,216.0,45.36,Home and lifestyle,6.0,Credit card,2022-11-02 20:46:00
7482,7514,3,192.0,92.16,Fashion accessories,7.0,Credit card,2020-11-21 15:17:00
7483,7515,2,168.0,55.44,Home and lifestyle,3.0,Credit card,2023-12-30 18:25:00
7484,7516,2,144.0,69.12,Fashion accessories,5.0,Ewallet,2021-11-26 20:22:00
7485,7517,1,46.0,22.08,Home and lifestyle,6.0,Credit card,2022-12-27 18:57:00
7486,7518,3,45.0,9.45,Fashion accessories,3.0,Credit card,2020-11-26 20:26:00
7487,7519,3,189.0,62.37,Home and lifestyle,5.0,Credit card,2021-12-19 16:36:00
7488,7520,1,84.0,40.32,Fashion accessories,7.0,Credit card,2020-12-25 19:02:00
7489,7521,1,24.0,11.52,Home and lifestyle,6.0,Credit card,2023-11-24 18:39:00
7490,7522,3,252.0,83.16,Fashion accessories,6.0,Credit card,2020-12-24 16:02:00
7491,7523,2,170.0,56.1,Home and lifestyle,7.0,Credit card,2021-11-13 19:25:00
7492,7524,3,162.0,53.46,Fashion accessories,5.0,Credit card,2021-11-25 16:43:00
7493,7525,3,159.0,52.47,Home and lifestyle,6.0,Credit card,2020-12-23 15:55:00
7494,7526,3,189.0,62.37,Fashion accessories,6.0,Credit card,2021-12-25 18:14:00
7495,7527,2,72.0,34.56,Home and lifestyle,6.0,Credit card,2021-12-16 16:48:00
7496,7528,2,108.0,51.84,Fashion accessories,7.0,Ewallet,2022-11-26 18:10:00
7497,7529,2,168.0,80.64,Home and lifestyle,3.0,Credit card,2020-12-06 16:26:00
7498,7530,3,132.0,63.36,Fashion accessories,3.0,Credit card,2023-11-16 16:27:00
7499,7531,2,42.0,20.16,Home and lifestyle,3.0,Ewallet,2020-11-13 16:26:00
7500,7532,2,118.0,38.94,Fashion accessories,3.0,Credit card,2022-12-23 19:56:00
7501,7533,3,192.0,63.36,Home and lifestyle,3.0,Credit card,2020-12-15 17:47:00
7502,7534,1,52.0,17.16,Fashion accessories,5.0,Credit card,2021-11-26 19:07:00
7503,7535,3,81.0,38.88,Home and lifestyle,7.0,Credit card,2020-11-25 15:48:00
7504,7536,3,48.0,23.04,Fashion accessories,5.0,Credit card,2021-11-08 17:29:00
7505,7537,3,237.0,78.21,Home and lifestyle,6.0,Credit card,2022-11-12 16:38:00
7506,7538,3,102.0,21.42,Fashion accessories,5.0,Credit card,2023-12-16 15:11:00
7507,7539,2,166.0,54.78,Home and lifestyle,3.0,Credit card,2020-11-27 19:33:00
7508,7540,1,23.0,7.59,Fashion accessories,7.0,Credit card,2023-11-16 16:23:00
7509,7541,3,144.0,47.52,Home and lifestyle,4.0,Credit card,2022-11-09 19:49:00
7510,7542,2,88.0,42.24,Fashion accessories,4.0,Credit card,2021-12-24 15:04:00
7511,7543,3,132.0,63.36,Home and lifestyle,4.0,Credit card,2020-11-25 20:32:00
7512,7544,2,138.0,66.24,Fashion accessories,7.0,Credit card,2022-12-20 17:05:00
7513,7545,1,66.0,31.68,Home and lifestyle,5.0,Ewallet,2021-11-23 16:40:00
